1;;0;0;0;0;-0.5571157;-1.554339;0.7857732;0.316394;-0.1246826;0.9403984;0.5411625;-0.7904713;-0.2868769;0;0;0;0;0;0;0;0;0;0;0
2;Body;0;-0.01012629;-3.460896E-10;3.557894E-09;0.05982763;-0.3761604;-1.067915;0.1584661;-0.6317373;0.7588125;0.6461779;-0.5147319;-0.563476;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
3;Impassavel;0;0;0;0;0.774969;0.834911;-1.371184;-0.355056;-0.8989178;0.2566749;0.6706471;-0.4362057;-0.5999642;0.001;0;0;0;0.001;0;0;0;0;0;0
4;Impassavel;0;0;0;0;0.4831271;0.5133656;0.9886643;-0.3770856;-0.6844028;0.6240187;0.6243128;-0.6855094;-0.3745804;0.001;0;0;0;0.001;0;0;0;0;0;0
5;Impassavel;0;0;0;0;-0.07257944;-0.567478;-1.679712;-0.2032881;-0.688138;0.6965199;0.5450613;-0.6704908;-0.5033391;0.001;0;0;0;0.001;0;0;0;0;0;0
6;Impassavel;0;0;0;0;-0.3994651;-1.013274;-1.484323;-0.2365684;-0.5889996;0.7727321;0.4895157;-0.7592466;-0.4288577;0.001;0;0;0;0.001;0;0;0;0;0;0
7;Body;15.36666;-0.2160364;0.0483326;0.04151719;-0.4537214;-1.229075;-1.137459;-0.2305559;-0.5561743;0.7984448;0.5006247;-0.7979546;-0.3356239;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
8;Body;15.17376;-0.2134009;0.04904394;0.0387071;-0.4528307;-1.22693;-1.14054;-0.2305559;-0.5561743;0.7984448;0.5007352;-0.7969729;-0.3377846;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
9;Body;28.96903;-0.1996668;-0.1707199;0.4197619;-0.5165274;-1.380296;-0.9202092;-0.2305559;-0.5561743;0.7984448;0.4860964;-0.823973;-0.2911679;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
10;Body;28.09453;-0.02669121;-0.1376376;0.2594171;-0.5124877;-1.370574;-0.9341764;-0.2305559;-0.5561743;0.7984448;0.4871884;-0.8200172;-0.3003652;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
11;Body;26.77549;-0.03545391;-0.09188683;0.1835615;-0.5063986;-1.35591;-0.9552432;-0.2305559;-0.5561743;0.7984448;0.4920907;-0.8073071;-0.3257332;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
12;Body;27.98249;-0.09649697;-0.08276897;0.2033294;-0.5119712;-1.369328;-0.9359655;-0.2305559;-0.5561743;0.7984448;0.4975354;-0.8025895;-0.3291027;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
13;Body;41.20187;-0.1696806;-0.2264152;0.5007392;-0.5730087;-1.51629;-0.7248316;-0.2305559;-0.5561743;0.7984448;0.5047485;-0.8243107;-0.2564;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
14;Body;27.50092;-0.02449832;0.001011905;0.01262128;-0.5097479;-1.363975;-0.9436574;-0.2305559;-0.5561743;0.7984448;0.4975388;-0.7961697;-0.3443384;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
15;Body;42.45181;-0.1224394;-0.17853;0.388157;-0.5787795;-1.530187;-0.7048692;-0.2305559;-0.5561743;0.7984448;0.5072949;-0.8217109;-0.2596979;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
16;Body;39.90983;-0.06573979;-0.1496173;0.3036026;-0.5670428;-1.501927;-0.7454682;-0.2305559;-0.5561743;0.7984448;0.5044892;-0.8170114;-0.2792543;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
17;Body;47.2421;-0.2012435;-0.163328;0.4076006;-0.6008986;-1.583441;-0.6283609;-0.2305559;-0.5561743;0.7984448;0.5093902;-0.8272737;-0.2369387;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
18;Body;46.59037;-0.0852065;-0.1009577;0.2288942;-0.5978874;-1.576197;-0.6387699;-0.2305559;-0.5561743;0.7984448;0.5190546;-0.782088;-0.3448487;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
19;Body;37.0276;0.06820291;-0.1012883;0.1392242;-0.5537336;-1.469885;-0.7915017;-0.2305559;-0.5561743;0.7984448;0.5133393;-0.7592778;-0.3999749;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
20;Body;59.23587;-0.3208009;-0.2522461;0.6353845;-0.6562766;-1.716778;-0.4368021;-0.2305559;-0.5561743;0.7984448;0.528457;-0.8008707;-0.2816726;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
21;Body;0;0;0;0;-0.5673189;-1.623547;-0.2060609;0.01627973;-0.3334619;0.942623;0.5242853;-0.7999029;-0.292028;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
22;Body;0;0;0;0;-0.4993821;-0.8630877;-1.97845;-0.07527144;-0.7302874;0.6789805;0.4950286;-0.618448;-0.6103022;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
23;Body;2.847069;-0.003751971;-0.004893501;0.0111444;-0.606644;-0.9812566;-1.47243;-0.1222135;-0.6196672;0.7752911;0.4775237;-0.7222534;-0.500321;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
24;Body;37.34951;-0.3168058;-0.2731521;0.6564983;-0.6957479;-1.427503;-0.9530832;-0.1222135;-0.6196672;0.7752911;0.4884776;-0.7870924;-0.3766634;0.001;1;0;0;0.001;0;0;3.654665;0;0;0
