1;;0;0;0;0;-0.03408397;-1.144046;-0.4454846;0.05208403;-0.396865;0.916398;0.5800833;-0.7349343;-0.3512478;0;0;0;0;0;0;0;0;0;0;0
2;;0;0;0;0;-0.58295;0.2062803;-2.029183;-0.2289401;-0.8494642;0.4753914;0.4350291;-0.5261637;-0.7306856;0;0;0;0;0;0;0;0;0;0;0
3;Body;7.54273;-0.01885414;0.5152636;0.6882122;-0.8040581;-0.06466444;-1.171269;-0.3734263;-0.663765;0.6480501;0.382952;-0.7685395;-0.5125375;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
4;Body;12.15928;0.1956711;0.8654059;1.028281;-0.8384684;-0.1257597;-1.1112;-0.3734263;-0.663765;0.6480501;0.3991307;-0.7566819;-0.51781;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
5;Body;12.47319;0.1231995;0.9641861;0.962579;-0.8408071;-0.1299146;-1.107115;-0.3734263;-0.663765;0.6480501;0.3776394;-0.7933418;-0.4774905;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
6;Body;13.95782;0.1316978;1.132662;1.272568;-0.8518736;-0.1495624;-1.087798;-0.3734263;-0.663765;0.6480501;0.3826044;-0.7961903;-0.4687161;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
7;Body;21.98167;0.5406044;1.686056;1.811836;-0.9116781;-0.2557511;-0.9833937;-0.3734263;-0.663765;0.6480501;0.3779052;-0.8219472;-0.4261343;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
8;Body;23.4745;0.570348;1.818553;1.960242;-0.9228057;-0.2755066;-0.9639693;-0.3734263;-0.663765;0.6480501;0.3802234;-0.8249288;-0.4182376;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
9;Body;29.68988;0.9051808;2.286165;2.661883;-0.9691309;-0.3577625;-0.8830969;-0.3734263;-0.663765;0.6480501;0.3774717;-0.8469294;-0.3744673;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
10;Body;39.1762;1.122163;2.954457;3.613464;-1.039838;-0.483305;-0.7596643;-0.3734263;-0.663765;0.6480501;0.3890006;-0.8649352;-0.3171209;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
11;Body;48.90297;0;0;0;-1.112337;-0.6120298;-0.6331019;-0.3734263;-0.663765;0.6480501;0.3871632;-0.889376;-0.2431359;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
12;Body;50.1413;1.780172;3.626204;4.789623;-1.121567;-0.6284177;-0.6169893;-0.3734263;-0.663765;0.6480501;0.377697;-0.8975947;-0.2273076;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
13;Body;49.47388;0;0;0;-1.116591;-0.6195859;-0.6256736;-0.3734263;-0.663765;0.6480501;0.3861053;-0.8913029;-0.2377013;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
14;Body;49.55355;1.59073;3.678407;4.678078;-1.117186;-0.6206397;-0.6246369;-0.3734263;-0.663765;0.6480501;0.3863211;-0.8913772;-0.2370709;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
15;Body;49.55355;1.59073;3.678407;4.678078;-1.117185;-0.62064;-0.6246369;-0.3734263;-0.663765;0.6480501;0.3868836;-0.8907171;-0.2386296;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
16;Body;49.98843;1.586089;3.723766;4.712134;-1.120427;-0.6263949;-0.6189787;-0.3734263;-0.663765;0.6480501;0.3880202;-0.8910887;-0.2353747;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
17;Body;50.10202;1.590506;3.741231;4.699921;-1.121272;-0.6278983;-0.6174998;-0.3734263;-0.663765;0.6480501;0.3877509;-0.8914529;-0.2344375;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
18;Body;31.47208;1.052085;2.147894;2.779884;-0.9824153;-0.3813478;-0.8599075;-0.3734263;-0.663765;0.6480501;0.3729636;-0.8513703;-0.3688722;0.2;0;0;0;0.001;0;1;3.654665;0;0;0
