1;;0;0;0;0;-0.8197381;-1.676421;1.259264;0.2096805;-0.04652471;0.9766625;0.5484901;-0.8213083;-0.15688;0;0;0;0;0;0;0;0;0;0;0
2;;0;0;0;0;0.02702249;-0.2716147;-1.56509;0.4413761;-0.6528003;0.6156613;0.5580125;-0.3376288;-0.7580428;0;0;0;0;0;0;0;0;0;0;0
3;Body;0;0;0;0;-0.741462;-0.0917767;-0.7309414;0.04341674;-0.6823074;0.7297751;0.4487515;-0.6393097;-0.6244239;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
4;Body;0;0;0;0;-0.6167788;-0.2221017;-1.417765;-0.3805956;-0.6400914;0.6674054;0.3966004;-0.7649603;-0.5074878;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
5;Body;0;0;0;0;-0.1272797;0.333671;-1.984062;-0.5895987;-0.708752;0.3873551;0.400817;-0.6731067;-0.6215087;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
6;Body;15.82219;-0.2226366;0.1066413;0.2085666;-0.7971315;-0.1907257;-1.029445;-0.5963463;-0.5230284;0.6089437;0.2994782;-0.8860111;-0.3539735;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
7;Body;27.40414;-0.294869;0.2441069;0.05237883;-0.9348006;-0.3118238;-0.8878856;-0.5963463;-0.5230284;0.6089437;0.3174859;-0.8837744;-0.3437231;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
8;Body;28.59734;-0.2734505;0.2286504;0.04362649;-0.9489833;-0.3243003;-0.873302;-0.5963463;-0.5230284;0.6089437;0.3124303;-0.8861205;-0.3423124;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
9;Body;29.80162;-0.2578383;0.2148182;0.04282714;-0.9632979;-0.3368913;-0.8585823;-0.5963463;-0.5230284;0.6089437;0.311314;-0.8874478;-0.3398824;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
10;Body;30.30458;-0.2675968;0.2397702;0.007842394;-0.9692773;-0.3421496;-0.8524351;-0.5963463;-0.5230284;0.6089437;0.3120988;-0.8867812;-0.3409009;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
11;Body;49.72744;-0.2836093;0.2221137;0.07795536;-1.200148;-0.5452304;-0.6150416;-0.5963463;-0.5230284;0.6089437;0.2801163;-0.9244984;-0.2585297;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
12;Body;36.60981;-0.2097416;0.311169;-0.2620366;-1.044224;-0.4080759;-0.7753699;-0.5963463;-0.5230284;0.6089437;0.278623;-0.9024419;-0.3285847;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
13;Body;44.25764;-0.2786273;0.2227526;0.06670526;-1.135131;-0.4880394;-0.6818955;-0.5963463;-0.5230284;0.6089437;0.2854177;-0.9171649;-0.27811;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
14;Body;38.43647;-0.209826;0.2903465;-0.2165579;-1.065937;-0.4271749;-0.7530442;-0.5963463;-0.5230284;0.6089437;0.2791557;-0.9046296;-0.3220517;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
15;Body;44.25156;-0.3251641;0.2394769;0.1224166;-1.135059;-0.4879755;-0.6819702;-0.5963463;-0.5230284;0.6089437;0.3054028;-0.9077328;-0.2876636;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
16;Body;37.05876;0;0;0;-1.049561;-0.4127698;-0.7698826;-0.5963463;-0.5230284;0.6089437;0.2928479;-0.9011508;-0.3196364;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
17;Body;38.15761;0.02680535;0.06339392;-0.1910072;-1.062622;-0.4242596;-0.7564526;-0.5963463;-0.5230284;0.6089437;0.2702601;-0.8978552;-0.3475852;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
18;Body;40.74213;-0.02287276;0.1016993;-0.1760444;-1.093345;-0.4512818;-0.7248638;-0.5963463;-0.5230284;0.6089437;0.2699566;-0.8993743;-0.3438739;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
19;Body;33.342;-0.17022;0.1434243;0.02478034;-1.00538;-0.3739091;-0.8153106;-0.5963463;-0.5230284;0.6089437;0.2924373;-0.8986871;-0.3268669;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
20;Body;31.37653;-0.05135421;-0.2291565;0.6003184;-0.9820189;-0.3533578;-0.8393336;-0.5963463;-0.5230284;0.6089437;0.3179353;-0.8852498;-0.3394849;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
21;Body;46.96324;-0.4410552;0.4482351;-0.1025058;-1.167291;-0.5163276;-0.6488259;-0.5963463;-0.5230284;0.6089437;0.3230383;-0.8953167;-0.3066828;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
22;Body;37.79305;-0.3161014;0.2385281;0.1065439;-1.058289;-0.4204472;-0.7609081;-0.5963463;-0.5230284;0.6089437;0.2940207;-0.9094877;-0.2939115;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
23;Body;53.26006;-0.2667364;0.1558031;0.1888639;-1.242139;-0.5821653;-0.5718632;-0.5963463;-0.5230284;0.6089437;0.2861206;-0.9243473;-0.2524223;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
24;Body;44.90315;-0.2413256;0.2485996;-0.06336874;-1.142804;-0.4947875;-0.6740053;-0.5963463;-0.5230284;0.6089437;0.2888825;-0.9079468;-0.3036107;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
25;Body;31.94834;-0.2294014;0.250445;-0.09098335;-0.9888151;-0.3593366;-0.8323442;-0.5963463;-0.5230284;0.6089437;0.2934894;-0.8943499;-0.337642;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
26;Body;51.0393;-0.2439923;0.1312156;0.1973557;-1.215742;-0.5589457;-0.5990067;-0.5963463;-0.5230284;0.6089437;0.287571;-0.9214492;-0.2612171;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
27;Body;34.39444;-0.2071111;0.2742872;-0.1869825;-1.017891;-0.3849127;-0.8024472;-0.5963463;-0.5230284;0.6089437;0.2986201;-0.8884643;-0.3485072;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
28;Body;46.18949;-0.2397832;0.1544637;0.1384333;-1.158094;-0.5082375;-0.6582829;-0.5963463;-0.5230284;0.6089437;0.2932501;-0.9126455;-0.2847502;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
29;Body;52.01614;-0.2674219;0.1815929;0.1340984;-1.227353;-0.5691599;-0.5870675;-0.5963463;-0.5230284;0.6089437;0.2928362;-0.9182052;-0.2667323;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
30;Body;51.38538;0;0;0;-1.219855;-0.562565;-0.5947769;-0.5963463;-0.5230284;0.6089437;0.2916014;-0.9156717;-0.2766115;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
31;Body;51.41201;-0.265759;0.2220246;0.04282242;-1.220172;-0.5628425;-0.5944511;-0.5963463;-0.5230284;0.6089437;0.2933576;-0.9139562;-0.2804024;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
32;Body;51.95868;-0.2604459;0.2117838;0.05459164;-1.22667;-0.5685585;-0.5877694;-0.5963463;-0.5230284;0.6089437;0.2947682;-0.9139425;-0.2789638;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
33;Body;56.36734;-0.2824411;0.1955651;0.1334178;-1.279074;-0.6146541;-0.5338857;-0.5963463;-0.5230284;0.6089437;0.2920698;-0.9216602;-0.2554167;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
34;Body;49.83419;-0.1790754;0.209719;-0.101962;-1.201417;-0.5463457;-0.6137365;-0.5963463;-0.5230284;0.6089437;0.2860584;-0.9098104;-0.300692;0.1;0;0;0;0.001;0;0;3.654665;0;0;0
