2;Body;2.024891;0;0;0;-0.5923113;0.09486018;-1.228771;-0.257141;-0.7180411;0.6467576;0.4180724;-0.6893124;-0.591662;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;2
2;Body;3.399864;-0.05277245;0.2222142;-0.06723991;-0.6008296;0.08985465;-1.195273;-0.257141;-0.7180411;0.6467576;0.4184304;-0.6912991;-0.5890853;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;3
2;Body;5.412098;-0.0559454;0.2590925;0.09882744;-0.6111563;0.06101627;-1.16917;-0.257141;-0.7180411;0.6467576;0.4191099;-0.6976744;-0.5810313;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;5
2;Body;6.837039;-0.05334892;0.1818243;0.2714103;-0.6184691;0.04059473;-1.150686;-0.257141;-0.7180411;0.6467576;0.4199498;-0.7012672;-0.5760785;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;7
2;Body;8.034899;-0.08752685;0.1276985;0.3327309;-0.6246165;0.02342759;-1.135147;-0.257141;-0.7180411;0.6467576;0.4207005;-0.7041216;-0.5720348;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;8
2;Body;9.416203;-0.175586;0.08539641;0.3896598;-0.6317044;0.003631841;-1.117228;-0.257141;-0.7180411;0.6467576;0.4221742;-0.7079297;-0.5662194;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;9
3;Body;11.01947;-0.1080724;0.07597551;0.3767048;-0.6399324;-0.01934532;-1.096431;-0.257141;-0.7180411;0.6467576;0.4221752;-0.711283;-0.5620005;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;11
3;Body;12.41577;0.04898139;-0.05401758;0.5500787;-0.6470982;-0.03935646;-1.078318;-0.257141;-0.7180411;0.6467576;0.4217561;-0.7160092;-0.5562847;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;12
3;Body;13.65166;-0.01348423;-0.08997583;0.5965721;-0.653441;-0.05706921;-1.062287;-0.257141;-0.7180411;0.6467576;0.4214824;-0.7207381;-0.5503538;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;14
3;Body;14.65325;-0.05390552;-0.1653133;0.65458;-0.6585811;-0.07142364;-1.049295;-0.257141;-0.7180411;0.6467576;0.420472;-0.7263729;-0.543678;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;15
3;Body;15.66392;-0.2148339;-0.1713975;0.7838541;-0.6637684;-0.08590784;-1.036184;-0.257141;-0.7180411;0.6467576;0.4224797;-0.7282436;-0.5396037;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;16
3;Body;16.71312;-0.3415927;-0.1628114;0.9170501;-0.6691518;-0.100945;-1.022574;-0.257141;-0.7180411;0.6467576;0.4253379;-0.7287466;-0.5366713;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;17
3;Body;17.9304;-0.4790481;-0.1545627;0.9848245;-0.6753998;-0.1183898;-1.006784;-0.257141;-0.7180411;0.6467576;0.4269807;-0.7309248;-0.5323874;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;18
3;Body;19.00697;-0.5536968;-0.1135687;1.010594;-0.6809244;-0.1338188;-0.9928185;-0.257141;-0.7180411;0.6467576;0.4284021;-0.7323461;-0.5292833;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;19
3;Body;20.18498;-0.7249449;-0.06091819;1.07362;-0.6869697;-0.1507019;-0.9775377;-0.257141;-0.7180411;0.6467576;0.4311706;-0.7327778;-0.5264301;1;0;0;0;0.001;0;0.9;2.999997;0;0;0;20
